material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
ej262,0.5,neutron,700000.0,318.3678959117591,3.056989640217841,0.001140185386537133,4.989603780337556e-06,0.0028621086442606274,1.2547294207045994e-05,0.0004548112798739416,4.3671280574540585e-06,0.001140185386537133,4.989603780337556e-06
ej262,0.5,neutron,800000.0,337.50490194170527,3.218718755746263,0.001061753060259121,4.325133715607006e-06,0.002836099007945107,1.1529974562691604e-05,0.0004218811274271316,4.023398444682829e-06,0.001061753060259121,4.325133715607006e-06
ej262,0.5,neutron,900000.0,349.9049991913778,3.780131197318017,0.0009905322898684167,3.922519191425997e-06,0.0028003334712785066,1.1079937213392705e-05,0.0003887833324348642,4.200145774797797e-06,0.0009905322898684167,3.922519191425997e-06
ej262,0.5,neutron,1000000.0,367.9691207719875,3.709647205662893,0.0009336124314372619,3.7462623168977623e-06,0.0027808237001574424,1.1177741004331456e-05,0.0003679691207719875,3.7096472056628927e-06,0.0009336124314372619,3.7462623168977623e-06
ej262,0.5,neutron,1100000.0,376.8624617504675,3.934315065538613,0.000879092600963344,3.715302443760517e-06,0.0027495697294116143,1.1648900978124917e-05,0.00034260223795497046,3.5766500595805574e-06,0.000879092600963344,3.715302443760517e-06
ej262,0.5,neutron,1200000.0,385.1392476484865,4.398016713162044,0.0008410482049648871,3.7526547057396398e-06,0.0027545839785344355,1.228621068404077e-05,0.00032094937304040543,3.665013927635037e-06,0.0008410482049648871,3.7526547057396398e-06
ej262,0.5,neutron,1300000.0,395.92695617659416,4.1337351980612995,0.0007985287703294294,3.506331654138745e-06,0.002730352900487793,1.201008343807674e-05,0.0003045591970589186,3.1797963062009996e-06,0.0007985287703294294,3.506331654138745e-06
ej262,0.5,neutron,1400000.0,411.978723887556,4.528440013308107,0.0007590216621317495,3.2437230171007007e-06,0.002703740286679075,1.1539023084734244e-05,0.00029427051706254,3.2346000095057907e-06,0.0007590216621317495,3.2437230171007007e-06
ej262,0.5,neutron,1500000.0,426.7525049188038,4.933845621864586,0.0007334324801312152,3.099240985542483e-06,0.002715860893239261,1.148483312956947e-05,0.0002845016699458692,3.289230414576391e-06,0.0007334324801312152,3.099240985542483e-06
ej262,0.5,neutron,1600000.0,425.72455355140033,4.803021805817067,0.0007028370535051296,2.9795181273320507e-06,0.0027004645974747243,1.1439803327258365e-05,0.0002660778459696252,3.0018886286356667e-06,0.0007028370535051296,2.9795181273320507e-06
ej262,0.5,neutron,1700000.0,440.92332681855214,5.214820714577622,0.0006702476162361275,3.0366964723699264e-06,0.0026665082685757534,1.2076236893033546e-05,0.0002593666628344424,3.067541596810366e-06,0.0006702476162361275,3.0366964723699264e-06
ej262,0.5,neutron,1800000.0,449.2257474593343,5.2067921120277,0.0006477734202601829,2.5733207352785467e-06,0.002664156585924871,1.0581863230691578e-05,0.00024956985969963016,2.8926622844598333e-06,0.0006477734202601829,2.5733207352785467e-06
ej262,0.5,neutron,1900000.0,457.73667675922667,5.235321805206131,0.0006237609637412877,2.9693755237158353e-06,0.0026472194719907756,1.2588288758498392e-05,0.000240914040399593,2.7554325290558585e-06,0.0006237609637412877,2.9693755237158353e-06
ej262,0.5,neutron,2000000.0,485.3280899905359,5.789304123121304,0.0006800244764058635,3.062504965930681e-06,0.0026853325393153666,1.191266751738174e-05,0.00024266404499526795,2.894652061560652e-06,0.0006800244764058635,3.062504965930681e-06
ej262,0.5,neutron,2100000.0,484.2058786611168,6.348588229765023,0.000600828158487627,2.377574403459125e-06,0.0026585525452063013,1.0524867688647792e-05,0.00023057422793386513,3.0231372522690587e-06,0.000600828158487627,2.377574403459125e-06
ej262,0.5,neutron,2200000.0,486.9815992227146,6.083772018304451,0.0005809727084607892,2.5395954809010558e-06,0.0026566164771351214,1.158250606543301e-05,0.00022135527237396118,2.765350917411114e-06,0.0005809727084607892,2.5395954809010558e-06
ej262,0.5,neutron,2300000.0,504.27695846315606,6.945349822676308,0.0005694298286852003,2.1017859190572245e-06,0.0026602907910870566,9.82144694771457e-06,0.00021925085150572004,3.0197173142070902e-06,0.0005694298286852003,2.1017859190572245e-06
ej262,0.5,neutron,2400000.0,506.05882044913903,7.280391968654876,0.0005584201894388367,2.350584992612824e-06,0.002651269110441889,1.1163451371152707e-05,0.00021085784185380794,3.0334966536061985e-06,0.0005584201894388367,2.350584992612824e-06
ej262,0.5,neutron,2500000.0,530.0761656054495,6.14164338128829,0.0005540542191783398,2.226202504509501e-06,0.002655204272250155,1.0674837088645892e-05,0.0002120304662421798,2.4566573525153162e-06,0.0005540542191783398,2.226202504509501e-06
ej262,0.5,neutron,2600000.0,534.3013961896768,6.847973867378967,0.0005541794404672977,2.025657624217083e-06,0.0026529411754945592,9.69787827832156e-06,0.00020550053699602952,2.6338361028380645e-06,0.0005541794404672977,2.025657624217083e-06
ej262,0.5,neutron,2700000.0,567.0377945301435,7.249712094907916,0.0005652488945613551,2.625548464002386e-06,0.0026505917304928107,1.230883129821972e-05,0.00021001399797412722,2.6850785536695985e-06,0.0005652488945613551,2.625548464002386e-06
ej262,0.5,neutron,2800000.0,585.2788054725172,7.15939835376838,0.0006071678474293241,2.5757413001911203e-06,0.00259992025514901,1.0885429263185644e-05,0.0002090281448116133,2.556927983488707e-06,0.0006071678474293241,2.5757413001911203e-06
ej262,0.5,neutron,2900000.0,599.0542052407903,7.93288915466359,0.0006270476941385145,2.4961706112357506e-06,0.0025938850895966172,1.0466430243698981e-05,0.00020657041560027254,2.7354790188495137e-06,0.0006270476941385145,2.4961706112357506e-06
ej262,0.5,neutron,3000000.0,556.7489537697498,8.279639971368123,0.0004731304617297,1.9206251105252232e-06,0.0026158020029479496,1.0575945245185412e-05,0.00018558298458991662,2.759879990456041e-06,0.0004731304617297,1.9206251105252232e-06
ej262,0.5,neutron,3100000.0,570.9412256125663,8.71434943412767,0.0005185079725937334,2.161554392406112e-06,0.00259343243949082,1.0787290182912178e-05,0.00018417458890727944,2.8110804626218286e-06,0.0005185079725937334,2.161554392406112e-06
ej262,0.5,neutron,3200000.0,595.6975577066196,6.9138178515350335,0.0005589634325792424,2.5290268459897666e-06,0.0025971941319644994,1.1757431919854069e-05,0.00018615548678331862,2.160568078604698e-06,0.0005589634325792424,2.5290268459897666e-06
ej262,0.5,neutron,3300000.0,639.0381559954532,8.133254873116263,0.0005857001122817268,2.476402506129818e-06,0.0025789837556306674,1.0922449722049551e-05,0.00019364792605922824,2.46462268882311e-06,0.0005857001122817268,2.476402506129818e-06
ej262,0.5,neutron,3400000.0,639.6325829906812,8.649947356766667,0.0006020586732027952,2.865195102732195e-06,0.0025774769356923495,1.2265749639144973e-05,0.0001881272302913768,2.544102163754902e-06,0.0006020586732027952,2.865195102732195e-06
ej262,0.5,neutron,3500000.0,677.2105131736453,9.123777456014652,0.0006038214088867108,2.840500291496115e-06,0.002588846599204676,1.218689222454363e-05,0.00019348871804961292,2.606793558861329e-06,0.0006038214088867108,2.840500291496115e-06
ej262,0.5,neutron,3600000.0,659.2862986746405,8.016443640268182,0.0005822660901053897,2.713063937027908e-06,0.0025657829240095186,1.1942728856953793e-05,0.00018313508296517793,2.226789900074495e-06,0.0005822660901053897,2.713063937027908e-06
ej262,0.5,neutron,3700000.0,639.0434932277162,9.146145873565708,0.00055696964017441,2.466200013985863e-06,0.0025651150817298783,1.1335641312772258e-05,0.0001727144576291125,2.471931317179921e-06,0.00055696964017441,2.466200013985863e-06
ej262,0.5,neutron,3800000.0,656.5073235693576,10.187933783705903,0.000530128492299491,2.2223830561063743e-06,0.002574567164788437,1.079302840486345e-05,0.00017276508514983094,2.6810352062383956e-06,0.000530128492299491,2.2223830561063743e-06
ej262,0.5,neutron,3900000.0,676.3513234316622,10.33229786313193,0.0005058856083079793,2.2403016648106546e-06,0.002595616459792568,1.1500429717594633e-05,0.00017342341626452876,2.649307144392803e-06,0.0005058856083079793,2.2403016648106546e-06
ej262,0.5,neutron,4000000.0,668.5084460957564,8.939728729813053,0.00047956282149466353,2.292989951261894e-06,0.002583814730679769,1.2320864825342587e-05,0.0001671271115239391,2.2349321824532635e-06,0.00047956282149466353,2.292989951261894e-06
ej262,0.5,neutron,4100000.0,659.1722488046397,9.351728911938297,0.00047847380245206675,2.046065758827169e-06,0.0025847127834315625,1.1037622045251606e-05,0.00016077371922064383,2.2809094907166576e-06,0.00047847380245206675,2.046065758827169e-06
ej262,0.5,neutron,4200000.0,628.6170904538172,8.402801918351162,0.000507676215112696,2.130119379292344e-06,0.0025540683362726023,1.0713233478651252e-05,0.00014967073582233744,2.0006671234169435e-06,0.000507676215112696,2.130119379292344e-06
ej262,0.5,neutron,4300000.0,615.5713073617617,8.843273914593254,0.00048664476369218826,2.1830200429982078e-06,0.0025592013836250272,1.1477639132350496e-05,0.00014315611799110736,2.0565753289751753e-06,0.00048664476369218826,2.1830200429982078e-06
ej262,0.5,neutron,4400000.0,604.9733467037456,8.141900733141563,0.0005071617270354325,1.892401384979712e-06,0.004210914169272545,1.4928949904231592e-05,0.00013749394243266945,1.8504319848049008e-06,0.0005071617270354325,1.892401384979712e-06
ej262,0.5,neutron,4500000.0,620.1325653990975,7.397123331628517,0.00042990933868519406,1.9171965375346875e-06,0.0025821657227648198,1.1512608516178262e-05,0.000137807236755355,1.6438051848063372e-06,0.00042990933868519406,1.9171965375346875e-06
ej262,0.5,neutron,4600000.0,606.4079036130655,9.809801142974939,0.0004062321716479084,1.7197659676625872e-06,0.00255406481351319,1.0806100599470506e-05,0.00013182780513327512,2.1325654658641173e-06,0.0004062321716479084,1.7197659676625872e-06
ej262,0.5,neutron,4700000.0,615.270427342467,9.857976784874943,0.00039306306161977035,1.6403356648239854e-06,0.002572873249097639,1.0721158054635926e-05,0.000130908601562227,2.0974418691223283e-06,0.00039306306161977035,1.6403356648239854e-06
ej262,0.5,neutron,4800000.0,615.0723231978529,10.271161137136493,0.0003798313634778496,1.6897802430085359e-06,0.002575863512056985,1.146322925144705e-05,0.00012814006733288604,2.1398252369034363e-06,0.0003798313634778496,1.6897802430085359e-06
ej262,0.5,neutron,4900000.0,606.1715506288765,11.017330140375673,0.0003796789025167983,1.5916752869098223e-06,0.0025776854358556547,1.0803481085195122e-05,0.00012370847972017888,2.248434722525648e-06,0.0003796789025167983,1.5916752869098223e-06
ej262,0.5,neutron,5000000.0,619.7296920301759,10.977899791541283,0.0003586022506484514,1.6081804214228932e-06,0.0025569841041712766,1.1464588754711886e-05,0.00012394593840603518,2.1955799583082566e-06,0.0003586022506484514,1.6081804214228932e-06
ej262,0.5,neutron,5100000.0,615.6758571727762,9.243284492875791,0.00035036026261887893,1.706827099265165e-06,0.002558370169583608,1.2468812590145067e-05,0.0001207207563083875,1.8124087240932923e-06,0.00035036026261887893,1.706827099265165e-06
ej262,0.5,neutron,5200000.0,626.7762406275486,9.952130533145596,0.00034382274163904274,1.4467723433655066e-06,0.0025731496851455265,1.0824434782790952e-05,0.00012053389242837474,1.913871256374153e-06,0.00034382274163904274,1.4467723433655066e-06
ej262,0.5,neutron,5300000.0,624.8310779881863,10.81429079384793,0.00037323711110929684,1.6452438548227271e-06,0.0025303990984787855,1.1254374682410533e-05,0.00011789265622418609,2.040432225254326e-06,0.00037323711110929684,1.6452438548227271e-06
ej262,0.5,neutron,5400000.0,639.5373986124704,10.820727205573611,0.0003477210248480509,1.4418111047723163e-06,0.0025701443086683963,1.0654437778702812e-05,0.00011843285159490192,2.003838371402521e-06,0.0003477210248480509,1.4418111047723163e-06
ej262,0.5,neutron,5500000.0,664.3201813486395,11.00098430141383,0.0003327153727305166,1.3433315933018043e-06,0.002547162053709245,1.0263882656081096e-05,0.00012078548751793446,2.0001789638934236e-06,0.0003327153727305166,1.3433315933018043e-06
ej262,0.5,neutron,5600000.0,643.8095987381402,9.433040219035714,0.0003280323062639231,1.5425378801258503e-06,0.0025521522783700577,1.1997241055769203e-05,0.00011496599977466789,1.684471467684949e-06,0.0003280323062639231,1.5425378801258503e-06
ej262,0.5,neutron,5700000.0,639.7044130355339,10.572944006365042,0.0003254540067031599,1.4160082852661218e-06,0.002559173928082996,1.11326943476205e-05,0.00011222884439219893,1.8549024572570249e-06,0.0003254540067031599,1.4160082852661218e-06
ej262,0.5,neutron,5800000.0,648.003131104317,10.382447476089478,0.0003236982106715943,1.3526751698557479e-06,0.0025619702910912394,1.0707169469269123e-05,0.0001117246777766064,1.79007715104991e-06,0.0003236982106715943,1.3526751698557479e-06
ej262,0.5,neutron,5900000.0,637.898848718693,11.404435012785948,0.0003223268408529419,1.464799278022733e-06,0.002557721062065733,1.1623284429594107e-05,0.00010811844893537169,1.9329550869128727e-06,0.0003223268408529419,1.464799278022733e-06
ej262,0.5,neutron,6000000.0,647.5094100235195,11.557575484834828,0.00032057734703377114,1.4207445586699978e-06,0.0025383640110702675,1.1249436223777254e-05,0.00010791823500391992,1.9262625808058048e-06,0.00032057734703377114,1.4207445586699978e-06
ej262,0.5,neutron,6100000.0,676.0640235330034,12.947665361568996,0.00032993876082911607,1.359261272077645e-06,0.0025653834425996545,1.055142712892142e-05,0.00011083016779229564,2.122568092060491e-06,0.00032993876082911607,1.359261272077645e-06
ej262,0.5,neutron,6200000.0,743.8576842622983,11.79521029058596,0.0004041176231125785,1.8529966459644502e-06,0.002515244388695667,1.1320250839024636e-05,0.0001199770458487578,1.9024532726751548e-06,0.0004041176231125785,1.8529966459644502e-06
ej262,0.5,neutron,6300000.0,684.6225219221183,12.040059867872092,0.00036908678303070193,1.5181041227247329e-06,0.002521012909894561,1.0389732143964704e-05,0.0001086702415749394,1.911120613947951e-06,0.00036908678303070193,1.5181041227247329e-06
ej262,0.5,neutron,6400000.0,660.2905799595184,10.820990500937349,0.00030732135101275266,1.5010460345458014e-06,0.002540698169497153,1.2428773455109525e-05,0.00010317040311867474,1.6907797657714608e-06,0.00030732135101275266,1.5010460345458014e-06
ej262,0.5,neutron,6500000.0,618.7827061447888,12.378826807650134,0.0002819902912152766,1.2602884450604827e-06,0.002531665421513043,1.1305544777039317e-05,9.519733940689058e-05,1.904434893484636e-06,0.0002819902912152766,1.2602884450604827e-06
ej262,0.5,neutron,6600000.0,652.254132709845,12.676914929219047,0.0002715283345435942,1.2738131272069925e-06,0.0025366058369724275,1.1897818846854014e-05,9.882638374391591e-05,1.9207446862453103e-06,0.0002715283345435942,1.2738131272069925e-06
ej262,0.5,neutron,6700000.0,651.8884955615933,13.185482072475052,0.0002700963776890009,1.1932884605491477e-06,0.0025430760504886463,1.12237290744326e-05,9.729679038232736e-05,1.9679823988768734e-06,0.0002700963776890009,1.1932884605491477e-06
ej262,0.5,neutron,6800000.0,670.9092678516608,12.983895904069604,0.0002643645587037377,1.0610900471083202e-06,0.00254096138703451,1.0205667138166997e-05,9.866312762524424e-05,1.909396456480824e-06,0.0002643645587037377,1.0610900471083202e-06
ej262,0.5,neutron,6900000.0,651.5472983676726,12.57906594653998,0.0002591865427092103,1.1253543124210047e-06,0.002541338335909503,1.1035081484038807e-05,9.442714469096705e-05,1.823053035730432e-06,0.0002591865427092103,1.1253543124210047e-06
ej262,0.5,neutron,7000000.0,668.8638753075002,11.189003351122897,0.0002566263837705908,1.1108004545148556e-06,0.002549195866865488,1.103486147594356e-05,9.555198218678574e-05,1.598429050160414e-06,0.0002566263837705908,1.1108004545148556e-06
ej262,0.5,neutron,7100000.0,666.0696177211066,12.81958936782277,0.0002594479803826531,1.0238927953324787e-06,0.0025560974447631168,1.009512223620898e-05,9.381262221424037e-05,1.8055759672989818e-06,0.0002594479803826531,1.0238927953324787e-06
ej262,0.5,neutron,7200000.0,651.2533743404192,13.904912326131152,0.00028239079149387645,1.1440348249724227e-06,0.0025320731263920693,1.0199589922445915e-05,9.045185754728045e-05,1.931237823073771e-06,0.00028239079149387645,1.1440348249724227e-06
ej262,0.5,neutron,7300000.0,686.9401729336818,10.79136862968775,0.00035480398122024346,1.3649803443281657e-06,0.0025163439135832393,9.729315952331173e-06,9.410139355255915e-05,1.4782696752996916e-06,0.00035480398122024346,1.3649803443281657e-06
ej262,0.5,neutron,7400000.0,732.1429913257148,13.348004052814337,0.00036684668105892,1.4736856517955476e-06,0.0025209076276804894,1.0127181257998351e-05,9.893824207104254e-05,1.8037843314613969e-06,0.00036684668105892,1.4736856517955476e-06
ej262,0.5,neutron,7500000.0,784.7821537077664,12.385735772357691,0.00035999168216522317,1.4428980383497512e-06,0.0025115922616782004,1.0069650027082609e-05,0.00010463762049436885,1.6514314363143588e-06,0.00035999168216522317,1.4428980383497512e-06
ej262,0.5,neutron,7600000.0,742.5275135701685,12.874741612197589,0.0003642369465695834,1.57180145220941e-06,0.002528539632623803,1.0916162685477157e-05,9.770098862765374e-05,1.6940449489733668e-06,0.0003642369465695834,1.57180145220941e-06
ej262,0.5,neutron,7700000.0,816.1084233523159,10.16962476598762,0.0004170469470681611,1.982887364281805e-06,0.002523636034576225,1.2011640024502979e-05,0.00010598810692887219,1.3207304890893015e-06,0.0004170469470681611,1.982887364281805e-06
ej262,0.5,neutron,7800000.0,778.3832426559949,12.636756193038886,0.0003888420545172845,1.7804265484020204e-06,0.0025132624908858845,1.1518065254828939e-05,9.979272341743525e-05,1.6200969478254982e-06,0.0003888420545172845,1.7804265484020204e-06
ej262,0.5,neutron,7900000.0,765.3128407834155,13.501709293813306,0.0003699716317202178,1.520690253540067e-06,0.0024954594815691754,1.0252520054609514e-05,9.68750431371412e-05,1.7090771257991527e-06,0.0003699716317202178,1.520690253540067e-06
ej262,0.5,neutron,8000000.0,763.971039038624,14.079889304344372,0.0003664304653669025,1.6176102179434989e-06,0.00250172129447614,1.1042651701201364e-05,9.5496379879828e-05,1.7599861630430464e-06,0.0003664304653669025,1.6176102179434989e-06
