particle,energy_MeV,detector_material,detector_thickness_mm,mean_eDep_MeV,std_eDep_MeV,stderr_eDep_MeV,n_events
e-,9.7,Si,1.75,0.652714,0.226474,0.00226474,10000
e-,9.7,Si,2.0,0.754563,0.265699,0.00265699,10000
e-,9.799999999999999,Si,0.5,0.174957,0.0675188,0.000675188,10000
e-,9.799999999999999,Si,0.75,0.269152,0.114293,0.00114293,10000
e-,9.799999999999999,Si,1.0,0.362256,0.135616,0.00135616,10000
e-,9.799999999999999,Si,1.25,0.455109,0.152572,0.00152572,10000
e-,9.799999999999999,Si,1.5,0.553792,0.214381,0.00214381,10000
e-,9.799999999999999,Si,1.75,0.648712,0.215806,0.00215806,10000
e-,9.799999999999999,Si,2.0,0.746664,0.233749,0.00233749,10000
e-,9.899999999999999,Si,0.5,0.174986,0.0705287,0.000705287,10000
e-,9.899999999999999,Si,0.75,0.26838,0.104881,0.00104881,10000
e-,9.899999999999999,Si,1.0,0.361766,0.12897,0.0012897,10000
e-,9.899999999999999,Si,1.25,0.458061,0.16501,0.0016501,10000
e-,9.899999999999999,Si,1.5,0.556467,0.209077,0.00209077,10000
e-,9.899999999999999,Si,1.75,0.64911,0.226333,0.00226333,10000
e-,9.899999999999999,Si,2.0,0.747944,0.241676,0.00241676,10000
e-,9.999999999999998,Si,0.5,0.174665,0.0691743,0.000691743,10000
e-,9.999999999999998,Si,0.75,0.266944,0.0994902,0.000994902,10000
e-,9.999999999999998,Si,1.0,0.361758,0.128661,0.00128661,10000
e-,9.999999999999998,Si,1.25,0.454325,0.150903,0.00150903,10000
e-,9.999999999999998,Si,1.5,0.550681,0.184157,0.00184157,10000
e-,9.999999999999998,Si,1.75,0.652983,0.21701,0.0021701,10000
e-,9.999999999999998,Si,2.0,0.74678,0.231582,0.00231582,10000
e-,10.1,Si,0.5,0.175951,0.0695951,0.000695951,10000
e-,10.1,Si,0.75,0.267357,0.0981953,0.000981953,10000
e-,10.1,Si,1.0,0.361098,0.129809,0.00129809,10000
e-,10.1,Si,1.25,0.459045,0.162633,0.00162633,10000
e-,10.1,Si,1.5,0.552005,0.191163,0.00191163,10000
e-,10.1,Si,1.75,0.647711,0.214077,0.00214077,10000
e-,10.1,Si,2.0,0.746007,0.242727,0.00242727,10000
e-,10.2,Si,0.5,0.175736,0.0722551,0.000722551,10000
e-,10.2,Si,0.75,0.267172,0.0995732,0.000995732,10000
e-,10.2,Si,1.0,0.359789,0.124091,0.00124091,10000
e-,10.2,Si,1.25,0.455767,0.157195,0.00157195,10000
e-,10.2,Si,1.5,0.552819,0.190334,0.00190334,10000
e-,10.2,Si,1.75,0.651204,0.216326,0.00216326,10000
e-,10.2,Si,2.0,0.747708,0.238206,0.00238206,10000
e-,10.299999999999999,Si,0.5,0.175427,0.0702692,0.000702692,10000
e-,10.299999999999999,Si,0.75,0.269181,0.106031,0.00106031,10000
e-,10.299999999999999,Si,1.0,0.361874,0.129634,0.00129634,10000
e-,10.299999999999999,Si,1.25,0.455408,0.1527,0.001527,10000
e-,10.299999999999999,Si,1.5,0.554691,0.194019,0.00194019,10000
e-,10.299999999999999,Si,1.75,0.651614,0.212986,0.00212986,10000
e-,10.299999999999999,Si,2.0,0.747542,0.239748,0.00239748,10000
e-,10.399999999999999,Si,0.5,0.175647,0.0718808,0.000718808,10000
e-,10.399999999999999,Si,0.75,0.267596,0.102069,0.00102069,10000
e-,10.399999999999999,Si,1.0,0.361667,0.130949,0.00130949,10000
e-,10.399999999999999,Si,1.25,0.452354,0.152993,0.00152993,10000
e-,10.399999999999999,Si,1.5,0.553188,0.186898,0.00186898,10000
e-,10.399999999999999,Si,1.75,0.650845,0.217241,0.00217241,10000
e-,10.399999999999999,Si,2.0,0.752556,0.265371,0.00265371,10000
e-,10.499999999999998,Si,0.5,0.175194,0.0718785,0.000718785,10000
e-,10.499999999999998,Si,0.75,0.267722,0.10411,0.0010411,10000
e-,10.499999999999998,Si,1.0,0.36057,0.122194,0.00122194,10000
e-,10.499999999999998,Si,1.25,0.454874,0.152356,0.00152356,10000
e-,10.499999999999998,Si,1.5,0.553755,0.18709,0.0018709,10000
e-,10.499999999999998,Si,1.75,0.649808,0.22408,0.0022408,10000
e-,10.499999999999998,Si,2.0,0.745748,0.234975,0.00234975,10000
e-,10.6,Si,0.5,0.175512,0.0709584,0.000709584,10000
e-,10.6,Si,0.75,0.267026,0.102498,0.00102498,10000
e-,10.6,Si,1.0,0.361899,0.130082,0.00130082,10000
e-,10.6,Si,1.25,0.460834,0.177027,0.00177027,10000
e-,10.6,Si,1.5,0.552011,0.178486,0.00178486,10000
e-,10.6,Si,1.75,0.649789,0.218322,0.00218322,10000
e-,10.6,Si,2.0,0.748775,0.241942,0.00241942,10000
e-,10.7,Si,0.5,0.174997,0.0698521,0.000698521,10000
e-,10.7,Si,0.75,0.266675,0.100029,0.00100029,10000
e-,10.7,Si,1.0,0.362017,0.134453,0.00134453,10000
e-,10.7,Si,1.25,0.458244,0.161389,0.00161389,10000
e-,10.7,Si,1.5,0.549515,0.176909,0.00176909,10000
e-,10.7,Si,1.75,0.64898,0.233625,0.00233625,10000
e-,10.7,Si,2.0,0.744009,0.230996,0.00230996,10000
e-,10.799999999999999,Si,0.5,0.175057,0.0708178,0.000708178,10000
e-,10.799999999999999,Si,0.75,0.267565,0.106879,0.00106879,10000
e-,10.799999999999999,Si,1.0,0.360948,0.128009,0.00128009,10000
e-,10.799999999999999,Si,1.25,0.458718,0.177609,0.00177609,10000
e-,10.799999999999999,Si,1.5,0.551761,0.182188,0.00182188,10000
e-,10.799999999999999,Si,1.75,0.649175,0.211626,0.00211626,10000
e-,10.799999999999999,Si,2.0,0.746263,0.231031,0.00231031,10000
e-,10.899999999999999,Si,0.5,0.175009,0.0674301,0.000674301,10000
e-,10.899999999999999,Si,0.75,0.267247,0.102089,0.00102089,10000
e-,10.899999999999999,Si,1.0,0.364539,0.132334,0.00132334,10000
e-,10.899999999999999,Si,1.25,0.458932,0.160934,0.00160934,10000
e-,10.899999999999999,Si,1.5,0.553679,0.192196,0.00192196,10000
e-,10.899999999999999,Si,1.75,0.648835,0.216841,0.00216841,10000
e-,10.899999999999999,Si,2.0,0.74933,0.244068,0.00244068,10000
e-,10.999999999999998,Si,0.5,0.175936,0.068189,0.00068189,10000
e-,10.999999999999998,Si,0.75,0.26727,0.0993452,0.000993452,10000
e-,10.999999999999998,Si,1.0,0.360953,0.124771,0.00124771,10000
e-,10.999999999999998,Si,1.25,0.457379,0.158347,0.00158347,10000
e-,10.999999999999998,Si,1.5,0.551588,0.184345,0.00184345,10000
e-,10.999999999999998,Si,1.75,0.649644,0.213925,0.00213925,10000
e-,10.999999999999998,Si,2.0,0.748065,0.247996,0.00247996,10000
e-,11.099999999999998,Si,0.5,0.176329,0.0710371,0.000710371,10000
e-,11.099999999999998,Si,0.75,0.26664,0.0999909,0.000999909,10000
e-,11.099999999999998,Si,1.0,0.361967,0.129527,0.00129527,10000
e-,11.099999999999998,Si,1.25,0.455905,0.157469,0.00157469,10000
e-,11.099999999999998,Si,1.5,0.552963,0.184401,0.00184401,10000
e-,11.099999999999998,Si,1.75,0.648166,0.220307,0.00220307,10000
e-,11.099999999999998,Si,2.0,0.746105,0.22625,0.0022625,10000
e-,11.2,Si,0.5,0.175633,0.0679873,0.000679873,10000
e-,11.2,Si,0.75,0.269331,0.101508,0.00101508,10000
e-,11.2,Si,1.0,0.360265,0.119109,0.00119109,10000
e-,11.2,Si,1.25,0.455966,0.157702,0.00157702,10000
e-,11.2,Si,1.5,0.552343,0.181017,0.00181017,10000
e-,11.2,Si,1.75,0.649483,0.202899,0.00202899,10000
e-,11.2,Si,2.0,0.749826,0.235038,0.00235038,10000
e-,11.299999999999999,Si,0.5,0.175819,0.0700832,0.000700832,10000
e-,11.299999999999999,Si,0.75,0.269004,0.103398,0.00103398,10000
e-,11.299999999999999,Si,1.0,0.361518,0.12567,0.0012567,10000
e-,11.299999999999999,Si,1.25,0.45562,0.157195,0.00157195,10000
e-,11.299999999999999,Si,1.5,0.551954,0.178604,0.00178604,10000
e-,11.299999999999999,Si,1.75,0.651536,0.217723,0.00217723,10000
e-,11.299999999999999,Si,2.0,0.744475,0.238188,0.00238188,10000
e-,11.399999999999999,Si,0.5,0.176098,0.0694874,0.000694874,10000
e-,11.399999999999999,Si,0.75,0.267512,0.098575,0.00098575,10000
e-,11.399999999999999,Si,1.0,0.362797,0.125893,0.00125893,10000
e-,11.399999999999999,Si,1.25,0.455929,0.152808,0.00152808,10000
e-,11.399999999999999,Si,1.5,0.555477,0.19054,0.0019054,10000
e-,11.399999999999999,Si,1.75,0.649733,0.202745,0.00202745,10000
e-,11.399999999999999,Si,2.0,0.747626,0.245645,0.00245645,10000
e-,11.499999999999998,Si,0.5,0.176023,0.0711688,0.000711688,10000
e-,11.499999999999998,Si,0.75,0.267445,0.0980415,0.000980415,10000
e-,11.499999999999998,Si,1.0,0.364313,0.139525,0.00139525,10000
e-,11.499999999999998,Si,1.25,0.458588,0.159369,0.00159369,10000
e-,11.499999999999998,Si,1.5,0.5559,0.194939,0.00194939,10000
e-,11.499999999999998,Si,1.75,0.648576,0.209179,0.00209179,10000
e-,11.499999999999998,Si,2.0,0.752942,0.269824,0.00269824,10000
e-,11.599999999999998,Si,0.5,0.177556,0.0785536,0.000785536,10000
e-,11.599999999999998,Si,0.75,0.269051,0.0988709,0.000988709,10000
e-,11.599999999999998,Si,1.0,0.363758,0.140346,0.00140346,10000
e-,11.599999999999998,Si,1.25,0.454615,0.153111,0.00153111,10000
e-,11.599999999999998,Si,1.5,0.551229,0.177614,0.00177614,10000
e-,11.599999999999998,Si,1.75,0.649535,0.210618,0.00210618,10000
e-,11.599999999999998,Si,2.0,0.752438,0.273137,0.00273137,10000
e-,11.7,Si,0.5,0.175738,0.0682153,0.000682153,10000
e-,11.7,Si,0.75,0.269481,0.10285,0.0010285,10000
e-,11.7,Si,1.0,0.360387,0.125837,0.00125837,10000
e-,11.7,Si,1.25,0.45687,0.160389,0.00160389,10000
e-,11.7,Si,1.5,0.553038,0.192849,0.00192849,10000
e-,11.7,Si,1.75,0.645814,0.206702,0.00206702,10000
e-,11.7,Si,2.0,0.747873,0.240761,0.00240761,10000
e-,11.799999999999999,Si,0.5,0.175841,0.073779,0.00073779,10000
e-,11.799999999999999,Si,0.75,0.268412,0.0970566,0.000970566,10000
e-,11.799999999999999,Si,1.0,0.361908,0.129177,0.00129177,10000
e-,11.799999999999999,Si,1.25,0.456169,0.151605,0.00151605,10000
e-,11.799999999999999,Si,1.5,0.555143,0.195464,0.00195464,10000
e-,11.799999999999999,Si,1.75,0.653248,0.218417,0.00218417,10000
e-,11.799999999999999,Si,2.0,0.74809,0.243397,0.00243397,10000
e-,11.899999999999999,Si,0.5,0.17684,0.0722339,0.000722339,10000
e-,11.899999999999999,Si,0.75,0.26885,0.0994536,0.000994536,10000
e-,11.899999999999999,Si,1.0,0.362148,0.147721,0.00147721,10000
e-,11.899999999999999,Si,1.25,0.45822,0.158781,0.00158781,10000
e-,11.899999999999999,Si,1.5,0.555458,0.195251,0.00195251,10000
e-,11.899999999999999,Si,1.75,0.649103,0.21467,0.0021467,10000
e-,11.899999999999999,Si,2.0,0.747658,0.240528,0.00240528,10000
e-,11.999999999999998,Si,0.5,0.176315,0.0732889,0.000732889,10000
e-,11.999999999999998,Si,0.75,0.266347,0.0974987,0.000974987,10000
e-,11.999999999999998,Si,1.0,0.359817,0.123817,0.00123817,10000
e-,11.999999999999998,Si,1.25,0.455392,0.158942,0.00158942,10000
e-,11.999999999999998,Si,1.5,0.551358,0.180569,0.00180569,10000
e-,11.999999999999998,Si,1.75,0.649797,0.21216,0.0021216,10000
e-,11.999999999999998,Si,2.0,0.750638,0.245602,0.00245602,10000
e-,12.099999999999998,Si,0.5,0.177112,0.0702708,0.000702708,10000
e-,12.099999999999998,Si,0.75,0.267891,0.101617,0.00101617,10000
e-,12.099999999999998,Si,1.0,0.365867,0.134447,0.00134447,10000
e-,12.099999999999998,Si,1.25,0.457292,0.155749,0.00155749,10000
e-,12.099999999999998,Si,1.5,0.552883,0.182507,0.00182507,10000
e-,12.099999999999998,Si,1.75,0.648948,0.212504,0.00212504,10000
e-,12.099999999999998,Si,2.0,0.74701,0.248399,0.00248399,10000
e-,12.2,Si,0.5,0.176971,0.0738444,0.000738444,10000
e-,12.2,Si,0.75,0.268144,0.101053,0.00101053,10000
e-,12.2,Si,1.0,0.361542,0.130278,0.00130278,10000
e-,12.2,Si,1.25,0.459517,0.162589,0.00162589,10000
e-,12.2,Si,1.5,0.552586,0.177826,0.00177826,10000
e-,12.2,Si,1.75,0.65004,0.210485,0.00210485,10000
e-,12.2,Si,2.0,0.751224,0.255928,0.00255928,10000
e-,12.299999999999999,Si,0.5,0.176442,0.0694512,0.000694512,10000
e-,12.299999999999999,Si,0.75,0.266823,0.0965702,0.000965702,10000
e-,12.299999999999999,Si,1.0,0.360896,0.125538,0.00125538,10000
e-,12.299999999999999,Si,1.25,0.457369,0.15596,0.0015596,10000
e-,12.299999999999999,Si,1.5,0.552067,0.197671,0.00197671,10000
e-,12.299999999999999,Si,1.75,0.651996,0.216185,0.00216185,10000
e-,12.299999999999999,Si,2.0,0.748917,0.237215,0.00237215,10000
e-,12.399999999999999,Si,0.5,0.176214,0.0751898,0.000751898,10000
e-,12.399999999999999,Si,0.75,0.269685,0.109496,0.00109496,10000
e-,12.399999999999999,Si,1.0,0.363163,0.138939,0.00138939,10000
e-,12.399999999999999,Si,1.25,0.455936,0.16668,0.0016668,10000
e-,12.399999999999999,Si,1.5,0.556667,0.185942,0.00185942,10000
e-,12.399999999999999,Si,1.75,0.655782,0.233606,0.00233606,10000
e-,12.399999999999999,Si,2.0,0.745333,0.230867,0.00230867,10000
e-,12.499999999999998,Si,0.5,0.176745,0.071444,0.00071444,10000
e-,12.499999999999998,Si,0.75,0.269106,0.0976591,0.000976591,10000
e-,12.499999999999998,Si,1.0,0.363607,0.135319,0.00135319,10000
e-,12.499999999999998,Si,1.25,0.454832,0.150782,0.00150782,10000
e-,12.499999999999998,Si,1.5,0.551888,0.176557,0.00176557,10000
e-,12.499999999999998,Si,1.75,0.649679,0.219703,0.00219703,10000
e-,12.499999999999998,Si,2.0,0.747968,0.236498,0.00236498,10000
e-,12.599999999999998,Si,0.5,0.176723,0.0760362,0.000760362,10000
e-,12.599999999999998,Si,0.75,0.268235,0.101575,0.00101575,10000
e-,12.599999999999998,Si,1.0,0.361105,0.124579,0.00124579,10000
e-,12.599999999999998,Si,1.25,0.456723,0.154762,0.00154762,10000
e-,12.599999999999998,Si,1.5,0.55556,0.187676,0.00187676,10000
e-,12.599999999999998,Si,1.75,0.650951,0.237588,0.00237588,10000
e-,12.599999999999998,Si,2.0,0.752294,0.262159,0.00262159,10000
e-,12.7,Si,0.5,0.176606,0.0705775,0.000705775,10000
e-,12.7,Si,0.75,0.266984,0.0951088,0.000951088,10000
e-,12.7,Si,1.0,0.364136,0.133197,0.00133197,10000
e-,12.7,Si,1.25,0.457481,0.176228,0.00176228,10000
e-,12.7,Si,1.5,0.553681,0.203961,0.00203961,10000
e-,12.7,Si,1.75,0.654027,0.222285,0.00222285,10000
e-,12.7,Si,2.0,0.749351,0.25343,0.0025343,10000
e-,12.799999999999999,Si,0.5,0.176465,0.0816349,0.000816349,10000
e-,12.799999999999999,Si,0.75,0.268388,0.111716,0.00111716,10000
e-,12.799999999999999,Si,1.0,0.360628,0.123876,0.00123876,10000
e-,12.799999999999999,Si,1.25,0.457291,0.172406,0.00172406,10000
e-,12.799999999999999,Si,1.5,0.555404,0.206071,0.00206071,10000
e-,12.799999999999999,Si,1.75,0.653093,0.218036,0.00218036,10000
e-,12.799999999999999,Si,2.0,0.748308,0.250751,0.00250751,10000
e-,12.899999999999999,Si,0.5,0.176036,0.068826,0.00068826,10000
e-,12.899999999999999,Si,0.75,0.267037,0.0965234,0.000965234,10000
e-,12.899999999999999,Si,1.0,0.362102,0.130472,0.00130472,10000
e-,12.899999999999999,Si,1.25,0.455752,0.153214,0.00153214,10000
e-,12.899999999999999,Si,1.5,0.550409,0.186738,0.00186738,10000
e-,12.899999999999999,Si,1.75,0.649302,0.214664,0.00214664,10000
e-,12.899999999999999,Si,2.0,0.748068,0.241969,0.00241969,10000
e-,12.999999999999998,Si,0.5,0.176376,0.0769947,0.000769947,10000
e-,12.999999999999998,Si,0.75,0.269302,0.09909,0.0009909,10000
e-,12.999999999999998,Si,1.0,0.360498,0.128384,0.00128384,10000
e-,12.999999999999998,Si,1.25,0.458718,0.161528,0.00161528,10000
e-,12.999999999999998,Si,1.5,0.551254,0.180102,0.00180102,10000
e-,12.999999999999998,Si,1.75,0.654344,0.25119,0.0025119,10000
e-,12.999999999999998,Si,2.0,0.750124,0.239296,0.00239296,10000
e-,13.099999999999998,Si,0.5,0.177058,0.0721437,0.000721437,10000
e-,13.099999999999998,Si,0.75,0.269293,0.107997,0.00107997,10000
e-,13.099999999999998,Si,1.0,0.362863,0.126695,0.00126695,10000
e-,13.099999999999998,Si,1.25,0.459245,0.155691,0.00155691,10000
e-,13.099999999999998,Si,1.5,0.554012,0.189616,0.00189616,10000
e-,13.099999999999998,Si,1.75,0.648109,0.205652,0.00205652,10000
e-,13.099999999999998,Si,2.0,0.74658,0.243536,0.00243536,10000
e-,13.2,Si,0.5,0.176704,0.071976,0.00071976,10000
e-,13.2,Si,0.75,0.270543,0.105512,0.00105512,10000
e-,13.2,Si,1.0,0.362268,0.12517,0.0012517,10000
e-,13.2,Si,1.25,0.458474,0.161973,0.00161973,10000
e-,13.2,Si,1.5,0.551733,0.191535,0.00191535,10000
e-,13.2,Si,1.75,0.65367,0.241492,0.00241492,10000
e-,13.2,Si,2.0,0.746699,0.234085,0.00234085,10000
e-,13.299999999999999,Si,0.5,0.175993,0.0693227,0.000693227,10000
e-,13.299999999999999,Si,0.75,0.268085,0.100663,0.00100663,10000
e-,13.299999999999999,Si,1.0,0.36445,0.13309,0.0013309,10000
e-,13.299999999999999,Si,1.25,0.459543,0.158654,0.00158654,10000
e-,13.299999999999999,Si,1.5,0.552654,0.180725,0.00180725,10000
e-,13.299999999999999,Si,1.75,0.653114,0.232964,0.00232964,10000
e-,13.299999999999999,Si,2.0,0.749355,0.241808,0.00241808,10000
e-,13.399999999999999,Si,0.5,0.17622,0.070564,0.00070564,10000
e-,13.399999999999999,Si,0.75,0.269098,0.101317,0.00101317,10000
e-,13.399999999999999,Si,1.0,0.360681,0.124351,0.00124351,10000
e-,13.399999999999999,Si,1.25,0.45851,0.160925,0.00160925,10000
e-,13.399999999999999,Si,1.5,0.554144,0.18637,0.0018637,10000
e-,13.399999999999999,Si,1.75,0.652722,0.228959,0.00228959,10000
e-,13.399999999999999,Si,2.0,0.751089,0.252605,0.00252605,10000
e-,13.499999999999998,Si,0.5,0.17689,0.0750742,0.000750742,10000
e-,13.499999999999998,Si,0.75,0.268825,0.100902,0.00100902,10000
e-,13.499999999999998,Si,1.0,0.3625,0.133835,0.00133835,10000
e-,13.499999999999998,Si,1.25,0.457331,0.160233,0.00160233,10000
e-,13.499999999999998,Si,1.5,0.553544,0.188678,0.00188678,10000
e-,13.499999999999998,Si,1.75,0.654134,0.233273,0.00233273,10000
e-,13.499999999999998,Si,2.0,0.750274,0.255536,0.00255536,10000
e-,13.599999999999998,Si,0.5,0.176832,0.073479,0.00073479,10000
e-,13.599999999999998,Si,0.75,0.268876,0.0969746,0.000969746,10000
e-,13.599999999999998,Si,1.0,0.363245,0.133348,0.00133348,10000
e-,13.599999999999998,Si,1.25,0.457904,0.155615,0.00155615,10000
e-,13.599999999999998,Si,1.5,0.553067,0.194165,0.00194165,10000
e-,13.599999999999998,Si,1.75,0.651356,0.209625,0.00209625,10000
e-,13.599999999999998,Si,2.0,0.753013,0.26535,0.0026535,10000
e-,13.7,Si,0.5,0.175923,0.0734206,0.000734206,10000
e-,13.7,Si,0.75,0.270114,0.109667,0.00109667,10000
e-,13.7,Si,1.0,0.362947,0.131663,0.00131663,10000
e-,13.7,Si,1.25,0.457715,0.158692,0.00158692,10000
e-,13.7,Si,1.5,0.550373,0.191351,0.00191351,10000
e-,13.7,Si,1.75,0.64588,0.202588,0.00202588,10000
e-,13.7,Si,2.0,0.75016,0.258102,0.00258102,10000
e-,13.799999999999999,Si,0.5,0.177734,0.076611,0.00076611,10000
e-,13.799999999999999,Si,0.75,0.268267,0.0969263,0.000969263,10000
e-,13.799999999999999,Si,1.0,0.363816,0.142616,0.00142616,10000
e-,13.799999999999999,Si,1.25,0.458384,0.156786,0.00156786,10000
e-,13.799999999999999,Si,1.5,0.55621,0.193431,0.00193431,10000
e-,13.799999999999999,Si,1.75,0.653657,0.231249,0.00231249,10000
e-,13.799999999999999,Si,2.0,0.747574,0.254373,0.00254373,10000
e-,13.899999999999999,Si,0.5,0.176873,0.0695331,0.000695331,10000
e-,13.899999999999999,Si,0.75,0.269456,0.102036,0.00102036,10000
e-,13.899999999999999,Si,1.0,0.362642,0.131354,0.00131354,10000
e-,13.899999999999999,Si,1.25,0.458086,0.165887,0.00165887,10000
e-,13.899999999999999,Si,1.5,0.554642,0.187989,0.00187989,10000
e-,13.899999999999999,Si,1.75,0.648831,0.204145,0.00204145,10000
e-,13.899999999999999,Si,2.0,0.747465,0.235089,0.00235089,10000
e-,13.999999999999998,Si,0.5,0.177184,0.072792,0.00072792,10000
e-,13.999999999999998,Si,0.75,0.269585,0.101221,0.00101221,10000
e-,13.999999999999998,Si,1.0,0.365005,0.129765,0.00129765,10000
e-,13.999999999999998,Si,1.25,0.455865,0.158558,0.00158558,10000
e-,13.999999999999998,Si,1.5,0.557207,0.203628,0.00203628,10000
e-,13.999999999999998,Si,1.75,0.65129,0.218067,0.00218067,10000
e-,13.999999999999998,Si,2.0,0.748878,0.242038,0.00242038,10000
e-,14.099999999999998,Si,0.5,0.175456,0.0671995,0.000671995,10000
e-,14.099999999999998,Si,0.75,0.269399,0.103519,0.00103519,10000
e-,14.099999999999998,Si,1.0,0.365157,0.148594,0.00148594,10000
e-,14.099999999999998,Si,1.25,0.458562,0.154323,0.00154323,10000
e-,14.099999999999998,Si,1.5,0.551988,0.183642,0.00183642,10000
e-,14.099999999999998,Si,1.75,0.65507,0.226179,0.00226179,10000
e-,14.099999999999998,Si,2.0,0.754421,0.253852,0.00253852,10000
e-,14.2,Si,0.5,0.17716,0.0741644,0.000741644,10000
e-,14.2,Si,0.75,0.268608,0.0946997,0.000946997,10000
e-,14.2,Si,1.0,0.364627,0.142436,0.00142436,10000
e-,14.2,Si,1.25,0.457665,0.151972,0.00151972,10000
e-,14.2,Si,1.5,0.553079,0.179733,0.00179733,10000
e-,14.2,Si,1.75,0.651925,0.228035,0.00228035,10000
e-,14.2,Si,2.0,0.749906,0.248414,0.00248414,10000
e-,14.299999999999999,Si,0.5,0.176154,0.0704626,0.000704626,10000
e-,14.299999999999999,Si,0.75,0.267633,0.0978497,0.000978497,10000
e-,14.299999999999999,Si,1.0,0.36332,0.128214,0.00128214,10000
e-,14.299999999999999,Si,1.25,0.456915,0.155464,0.00155464,10000
e-,14.299999999999999,Si,1.5,0.552789,0.180473,0.00180473,10000
e-,14.299999999999999,Si,1.75,0.653753,0.242878,0.00242878,10000
e-,14.299999999999999,Si,2.0,0.746949,0.234196,0.00234196,10000
e-,14.399999999999999,Si,0.5,0.176271,0.0719814,0.000719814,10000
e-,14.399999999999999,Si,0.75,0.267811,0.105217,0.00105217,10000
e-,14.399999999999999,Si,1.0,0.363369,0.134742,0.00134742,10000
e-,14.399999999999999,Si,1.25,0.459906,0.172864,0.00172864,10000
e-,14.399999999999999,Si,1.5,0.552807,0.19321,0.0019321,10000
e-,14.399999999999999,Si,1.75,0.649703,0.211416,0.00211416,10000
e-,14.399999999999999,Si,2.0,0.750438,0.243398,0.00243398,10000
e-,14.499999999999998,Si,0.5,0.176229,0.0700571,0.000700571,10000
e-,14.499999999999998,Si,0.75,0.268545,0.0978429,0.000978429,10000
e-,14.499999999999998,Si,1.0,0.363616,0.13154,0.0013154,10000
e-,14.499999999999998,Si,1.25,0.45574,0.162599,0.00162599,10000
e-,14.499999999999998,Si,1.5,0.557777,0.187461,0.00187461,10000
e-,14.499999999999998,Si,1.75,0.649943,0.211281,0.00211281,10000
e-,14.499999999999998,Si,2.0,0.743226,0.230922,0.00230922,10000
e-,14.599999999999998,Si,0.5,0.17614,0.0690772,0.000690772,10000
e-,14.599999999999998,Si,0.75,0.268766,0.0961295,0.000961295,10000
e-,14.599999999999998,Si,1.0,0.362656,0.133367,0.00133367,10000
e-,14.599999999999998,Si,1.25,0.458918,0.162918,0.00162918,10000
e-,14.599999999999998,Si,1.5,0.556775,0.197034,0.00197034,10000
e-,14.599999999999998,Si,1.75,0.649002,0.210184,0.00210184,10000
